aceh-besar;PARTAI GERAKAN INDONESIA RAYA;Perempuan;KOTA BANDA ACEH;1972;Islam;Pernah Menikah;SMA/Sederajat;Wiraswasta
aceh-besar;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;KOTA BANDA ACEH;1960;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-besar;PARTAI GERAKAN INDONESIA RAYA;Perempuan;KOTA BANDA ACEH;1983;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-besar;PARTAI GERAKAN PERUBAHAN INDONESIA;Laki-Laki;ACEH BESAR;1989;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-besar;PARTAI GOLONGAN KARYA;Laki-Laki;ACEH BESAR;1973;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-besar;PARTAI GOLONGAN KARYA;Laki-Laki;KOTA BANDA ACEH;1964;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-besar;PARTAI GOLONGAN KARYA;Perempuan;ACEH BESAR;1969;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-besar;PARTAI GOLONGAN KARYA;Laki-Laki;KOTA BANDA ACEH;1990;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-besar;PARTAI GOLONGAN KARYA;Perempuan;ACEH BESAR;1974;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-besar;PARTAI GOLONGAN KARYA;Laki-Laki;KOTA BANDA ACEH;1984;Islam;Sudah Menikah;S2;Wiraswasta
aceh-besar;PARTAI GOLONGAN KARYA;Laki-Laki;KOTA BANDA ACEH;1974;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-besar;PARTAI GOLONGAN KARYA;Perempuan;KOTA BANDA ACEH;1989;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-besar;PARTAI KEADILAN DAN PERSATUAN INDONESIA;Perempuan;KOTA BANDA ACEH;1974;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-besar;PARTAI KEADILAN DAN PERSATUAN INDONESIA;Laki-Laki;ACEH BESAR;1976;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-besar;PARTAI GOLONGAN KARYA;Laki-Laki;JAKARTA TIMUR;1974;Islam;Sudah Menikah;D4/S1;Pengusaha
aceh-besar;PARTAI GOLONGAN KARYA;Perempuan;KOTA BANDA ACEH;1982;Islam;Pernah Menikah;D4/S1;Pengusaha
aceh-tengah;PARTAI DEMOKRASI INDONESIA PERJUANGAN;Laki-Laki;BENER MERIAH;1954;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-tengah;PARTAI GOLONGAN KARYA;Laki-Laki;JAKARTA SELATAN;1960;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-tengah;PARTAI KEADILAN SEJAHTERA;Laki-Laki;JAKARTA SELATAN;1970;Islam;Sudah Menikah;S2;Pegawai Pemerintah
aceh-tengah;PARTAI PERSATUAN PEMBANGUNAN;Laki-Laki;BIREUEN;1956;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-tengah;PARTAI AMANAT NASIONAL;Laki-Laki;ACEH TENGAH;1961;Islam;Sudah Menikah;SMA/Sederajat;Pegawai Pemerintah
aceh-tengah;PARTAI DEMOKRASI INDONESIA PERJUANGAN;Laki-Laki;BENER MERIAH;1968;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-tengah;PARTAI NASDEM;Laki-Laki;KOTA BANDA ACEH;1968;Islam;Sudah Menikah;SMA/Sederajat;Pegawai Pemerintah
aceh-tengah;PARTAI AMANAT NASIONAL;Laki-Laki;ACEH BESAR;1971;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-tengah;PARTAI NASDEM;Laki-Laki;JAKARTA SELATAN;1956;Islam;Sudah Menikah;SMA/Sederajat;Pegawai Pemerintah
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;KOTA LANGSA;1983;Islam;Sudah Menikah;D4/S1;PNS
aceh-tengah;PARTAI BULAN BINTANG;Perempuan;ACEH TENGAH;1972;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI BULAN BINTANG;Laki-Laki;KOTA BANDA ACEH;1979;Islam;Sudah Menikah;S2;Wiraswasta
aceh-tengah;PARTAI KEADILAN SEJAHTERA;Perempuan;JAKARTA TIMUR;1973;Islam;Sudah Menikah;S3;Wiraswasta
aceh-tengah;PARTAI PERSATUAN PEMBANGUNAN;Laki-Laki;ACEH TENGAH;1958;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI PERSATUAN PEMBANGUNAN;Laki-Laki;ACEH UTARA;1985;Islam;Pernah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Perempuan;ACEH TENGAH;1965;Islam;Sudah Menikah;D4/S1;Tidak Bekerja
aceh-tengah;PERSATUAN INDONESIA;Perempuan;KOTA BANDA ACEH;1981;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI AMANAT NASIONAL;Perempuan;KOTA LHOKSEUMAWE;1984;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI BERKARYA;Perempuan;KOTA BANDA ACEH;1970;Islam;Sudah Menikah;D4/S1;Tidak Bekerja
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Perempuan;KOTA BANDA ACEH;1965;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Perempuan;KOTA BANDA ACEH;1976;Islam;Sudah Menikah;D4/S1;Tidak Bekerja
aceh-tengah;PARTAI PERSATUAN PEMBANGUNAN;Perempuan;KOTA BANDA ACEH;1979;Islam;Sudah Menikah;D3;Tidak Bekerja
aceh-tengah;PERSATUAN INDONESIA;Perempuan;BIREUEN;1983;Islam;Belum Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PERSATUAN INDONESIA;Perempuan;JAKARTA TIMUR;1985;Islam;Sudah Menikah;D3;Wiraswasta
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Perempuan;ACEH TENGAH;1996;Islam;Belum Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI SIRA;Perempuan;ACEH TENGAH;1995;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Laki-Laki;KOTA TANGERANG SELATAN;1990;Islam;Belum Menikah;D4/S1;Tidak Bekerja
aceh-tengah;PARTAI SOLIDARITAS INDONESIA;Perempuan;ACEH TENGAH;1996;Islam;Belum Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI BULAN BINTANG;Perempuan;BENER MERIAH;1991;Islam;Sudah Menikah;D3;Tidak Bekerja
aceh-tengah;PARTAI DEMOKRAT;Perempuan;KOTA BANDA ACEH;1994;Islam;Sudah Menikah;D4/S1;Tidak Bekerja
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Perempuan;ACEH TENGAH;1983;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Perempuan;ACEH BESAR;1970;Islam;Sudah Menikah;D4/S1;Tidak Bekerja
aceh-tengah;PERSATUAN INDONESIA;Perempuan;ACEH BESAR;1992;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI BULAN BINTANG;Perempuan;JAKARTA SELATAN;1957;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Perempuan;KOTA BANDA ACEH;1962;Islam;Pernah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Perempuan;ACEH BESAR;1969;Islam;Sudah Menikah;D4/S1;Tidak Bekerja
aceh-tengah;PARTAI AMANAT NASIONAL;Laki-Laki;KOTA BANDA ACEH;1953;Islam;Sudah Menikah;S3;Pegawai Pemerintah
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;KOTA LANGSA;1975;Islam;Sudah Menikah;SMA/Sederajat;Pengusaha
aceh-tengah;PARTAI AMANAT NASIONAL;Perempuan;BENER MERIAH;1971;Islam;Pernah Menikah;SMA/Sederajat;Pengusaha
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Laki-Laki;BENER MERIAH;1968;Islam;Sudah Menikah;SMA/Sederajat;Pengusaha
aceh-tengah;PARTAI SIRA;Laki-Laki;BENER MERIAH;1964;Islam;Sudah Menikah;SMA/Sederajat;Pengusaha
aceh-tengah;PERSATUAN INDONESIA;Laki-Laki;ACEH UTARA;1974;Islam;Sudah Menikah;D3;Pengusaha
aceh-tengah;PARTAI BULAN BINTANG;Perempuan;KOTA LHOKSEUMAWE;1992;Islam;Belum Menikah;S2;Tidak Bekerja
aceh-tengah;PARTAI NASDEM;Perempuan;PIDIE;1996;Islam;Belum Menikah;SMA/Sederajat;Tidak Bekerja
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Laki-Laki;JAKARTA SELATAN;1981;Islam;Sudah Menikah;S2;Wiraswasta
aceh-tengah;PARTAI SOLIDARITAS INDONESIA;Laki-Laki;ACEH TAMIANG;1977;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Perempuan;JAKARTA TIMUR;1951;Islam;Sudah Menikah;D4/S1;Pensiunan
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Laki-Laki;KOTA BEKASI;1959;Islam;Sudah Menikah;S2;Pensiunan
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;ACEH TENGAH;1957;Islam;Sudah Menikah;S2;Pensiunan
aceh-tengah;PARTAI NASDEM;Laki-Laki;JAKARTA BARAT;1950;Islam;Sudah Menikah;S3;Pensiunan
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;ACEH TENGAH;1955;Islam;Sudah Menikah;S2;Pensiunan
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;BENER MERIAH;1956;Islam;Sudah Menikah;D4/S1;Pensiunan
aceh-tengah;PARTAI BERKARYA;Laki-Laki;ACEH TENGAH;1970;Islam;Sudah Menikah;SMA/Sederajat;Pensiunan
aceh-tengah;PARTAI NASDEM;Laki-Laki;BENER MERIAH;1957;Islam;Sudah Menikah;S2;Pensiunan
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Perempuan;BENER MERIAH;1963;Islam;Pernah Menikah;SMA/Sederajat;Pengusaha
aceh-tengah;PARTAI SOLIDARITAS INDONESIA;Perempuan;BENER MERIAH;1990;Islam;Sudah Menikah;SMA/Sederajat;Pengusaha
aceh-tengah;PARTAI DEMOKRAT;Perempuan;BENER MERIAH;1967;Islam;Sudah Menikah;SMA/Sederajat;Pengusaha
aceh-tengah;PARTAI AMANAT NASIONAL;Laki-Laki;BENER MERIAH;1965;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI AMANAT NASIONAL;Perempuan;ACEH TENGAH;1987;Islam;Pernah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI AMANAT NASIONAL;Laki-Laki;ACEH TENGAH;1980;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;ACEH TENGAH;1962;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Laki-Laki;KOTA BANDA ACEH;1978;Islam;Sudah Menikah;D3;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Perempuan;BENER MERIAH;1970;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Laki-Laki;BENER MERIAH;1990;Islam;Belum Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Laki-Laki;ACEH BESAR;1985;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Laki-Laki;ACEH TENGAH;1988;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI NASDEM;Perempuan;BENER MERIAH;1988;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI NASDEM;Laki-Laki;ACEH TENGAH;1966;Islam;Sudah Menikah;S2;Wiraswasta
aceh-tengah;PARTAI NASDEM;Perempuan;ACEH TENGAH;1995;Islam;Belum Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI SIRA;Laki-Laki;BENER MERIAH;1970;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI SOLIDARITAS INDONESIA;Laki-Laki;BENER MERIAH;1988;Islam;Belum Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI SOLIDARITAS INDONESIA;Laki-Laki;BENER MERIAH;1986;Islam;Belum Menikah;D2;Wiraswasta
aceh-tengah;PARTAI SOLIDARITAS INDONESIA;Perempuan;ACEH TENGAH;1993;Islam;Belum Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI AMANAT NASIONAL;Laki-Laki;KOTA BANDA ACEH;1968;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI AMANAT NASIONAL;Perempuan;BIREUEN;1986;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI AMANAT NASIONAL;Laki-Laki;ACEH BESAR;1964;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI BERKARYA;Laki-Laki;JAKARTA SELATAN;1958;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI BERKARYA;Laki-Laki;JAKARTA SELATAN;1955;Islam;Sudah Menikah;S2;Wiraswasta
aceh-tengah;PARTAI BERKARYA;Perempuan;ACEH UTARA;1985;Islam;Belum Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI BERKARYA;Laki-Laki;KOTA BOGOR;1962;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI BERKARYA;Laki-Laki;KOTA LHOKSEUMAWE;1966;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI BULAN BINTANG;Laki-Laki;ACEH UTARA;1976;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI BULAN BINTANG;Laki-Laki;KOTA BANDA ACEH;1959;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI DEMOKRASI INDONESIA PERJUANGAN;Perempuan;JAKARTA PUSAT;1967;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI DEMOKRASI INDONESIA PERJUANGAN;Laki-Laki;KOTA LANGSA;1973;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI DEMOKRASI INDONESIA PERJUANGAN;Perempuan;KOTA MEDAN;1989;Islam;Sudah Menikah;S2;Wiraswasta
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;KOTA BANDA ACEH;1970;Islam;Sudah Menikah;S2;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Laki-Laki;JAKARTA TIMUR;1954;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI KEADILAN SEJAHTERA;Laki-Laki;ACEH UTARA;1976;Islam;Sudah Menikah;S2;Wiraswasta
aceh-tengah;PARTAI KEADILAN SEJAHTERA;Laki-Laki;KOTA LHOKSEUMAWE;1961;Islam;Sudah Menikah;S2;Wiraswasta
aceh-tengah;PARTAI KEADILAN SEJAHTERA;Perempuan;BIREUEN;1975;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Laki-Laki;BIREUEN;1970;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI NASDEM;Laki-Laki;KOTA BANDA ACEH;1978;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI PERSATUAN PEMBANGUNAN;Laki-Laki;ACEH UTARA;1983;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI PERSATUAN PEMBANGUNAN;Perempuan;KOTA LHOKSEUMAWE;1980;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI SOLIDARITAS INDONESIA;Laki-Laki;KOTA LHOKSEUMAWE;1978;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PERSATUAN INDONESIA;Perempuan;ACEH BESAR;1978;Islam;Belum Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PERSATUAN INDONESIA;Laki-Laki;ACEH TAMIANG;1958;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI AMANAT NASIONAL;Laki-Laki;ACEH TENGAH;1962;Islam;Sudah Menikah;SMA/Sederajat;Pengusaha
aceh-tengah;PARTAI BULAN BINTANG;Laki-Laki;ACEH TENGAH;1969;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI BULAN BINTANG;Laki-Laki;BENER MERIAH;1958;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI BULAN BINTANG;Laki-Laki;ACEH TENGAH;1988;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI BULAN BINTANG;Laki-Laki;ACEH TENGAH;1968;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI DEMOKRAT;Laki-Laki;KOTA BANDA ACEH;1966;Islam;Sudah Menikah;S2;Wiraswasta
aceh-tengah;PARTAI DEMOKRAT;Laki-Laki;ACEH TENGAH;1957;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI DEMOKRAT;Laki-Laki;KOTA BANDA ACEH;1989;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI DEMOKRAT;Laki-Laki;BENER MERIAH;1979;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Laki-Laki;BENER MERIAH;1986;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI DEMOKRASI INDONESIA PERJUANGAN;Laki-Laki;KOTA LHOKSEUMAWE;1973;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;KOTA BANDA ACEH;1983;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Laki-Laki;KOTA LANGSA;1879;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Perempuan;JAKARTA SELATAN;1990;Islam;Belum Menikah;S2;Wiraswasta
aceh-tengah;PARTAI GOLONGAN KARYA;Laki-Laki;ACEH TAMIANG;1954;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI KEBANGKITAN BANGSA;Laki-Laki;ACEH BESAR;1974;Islam;Sudah Menikah;S2;Wiraswasta
aceh-tengah;PARTAI NASDEM;Perempuan;ACEH TAMIANG;1980;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI NASDEM;Laki-Laki;BIREUEN;1974;Islam;Sudah Menikah;D3;Wiraswasta
aceh-tengah;PARTAI SOLIDARITAS INDONESIA;Laki-Laki;ACEH TIMUR;1980;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI SOLIDARITAS INDONESIA;Laki-Laki;BENER MERIAH;1973;Islam;Belum Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PERSATUAN INDONESIA;Laki-Laki;KOTA BANDA ACEH;1964;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-tengah;PARTAI KEADILAN SEJAHTERA;Laki-Laki;JAKARTA SELATAN;1968;Islam;Sudah Menikah;SMA/Sederajat;Pengusaha
aceh-utara;PARTAI GOLONGAN KARYA;Perempuan;KOTA LHOKSEUMAWE;1956;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-utara;PARTAI DEMOKRASI INDONESIA PERJUANGAN;Laki-Laki;BENER MERIAH;1954;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-utara;PARTAI GOLONGAN KARYA;Laki-Laki;JAKARTA SELATAN;1960;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-utara;PARTAI KEADILAN SEJAHTERA;Laki-Laki;JAKARTA SELATAN;1970;Islam;Sudah Menikah;S2;Pegawai Pemerintah
aceh-utara;PARTAI PERSATUAN PEMBANGUNAN;Laki-Laki;BIREUEN;1956;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-utara;PARTAI DEMOKRAT;Laki-Laki;KOTA LHOKSEUMAWE;1974;Islam;Sudah Menikah;S2;Pegawai Pemerintah
aceh-utara;PARTAI AMANAT NASIONAL;Laki-Laki;ACEH UTARA;1965;Islam;Sudah Menikah;SMA/Sederajat;Pegawai Pemerintah
aceh-utara;PARTAI AMANAT NASIONAL;Laki-Laki;ACEH UTARA;1973;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-utara;PARTAI AMANAT NASIONAL;Laki-Laki;KOTA LHOKSEUMAWE;1977;Islam;Sudah Menikah;SMA/Sederajat;Pegawai Pemerintah
aceh-utara;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;KOTA LHOKSEUMAWE;1973;Islam;Sudah Menikah;SMA/Sederajat;Pegawai Pemerintah
aceh-utara;PARTAI DEMOKRASI INDONESIA PERJUANGAN;Laki-Laki;BENER MERIAH;1968;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-utara;PARTAI NASDEM;Laki-Laki;KOTA LHOKSEUMAWE;1979;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-utara;PARTAI AMANAT NASIONAL;Laki-Laki;ACEH BESAR;1971;Islam;Sudah Menikah;D4/S1;Pegawai Pemerintah
aceh-utara;PARTAI NASDEM;Laki-Laki;JAKARTA SELATAN;1956;Islam;Sudah Menikah;SMA/Sederajat;Pegawai Pemerintah
aceh-utara;PARTAI GERAKAN INDONESIA RAYA;Laki-Laki;KOTA LANGSA;1983;Islam;Sudah Menikah;D4/S1;PNS
aceh-utara;PARTAI BULAN BINTANG;Laki-Laki;KOTA LHOKSEUMAWE;1988;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-utara;PARTAI DAERAH ACEH;Laki-Laki;ACEH UTARA;1974;Islam;Sudah Menikah;S2;Wiraswasta
aceh-utara;PARTAI BULAN BINTANG;Laki-Laki;KOTA BANDA ACEH;1979;Islam;Sudah Menikah;S2;Wiraswasta
aceh-utara;PARTAI KEADILAN SEJAHTERA;Perempuan;JAKARTA TIMUR;1973;Islam;Sudah Menikah;S3;Wiraswasta
aceh-utara;PARTAI PERSATUAN PEMBANGUNAN;Laki-Laki;ACEH TENGAH;1958;Islam;Sudah Menikah;D4/S1;Wiraswasta
aceh-utara;PARTAI SIRA;Laki-Laki;ACEH UTARA;1983;Islam;Sudah Menikah;S2;Wiraswasta
aceh-utara;PARTAI PERSATUAN PEMBANGUNAN;Laki-Laki;ACEH UTARA;1985;Islam;Pernah Menikah;SMA/Sederajat;Wiraswasta
aceh-utara;PARTAI AMANAT NASIONAL;Perempuan;KOTA LHOKSEUMAWE;1985;Islam;Sudah Menikah;D3;Wiraswasta
aceh-utara;PARTAI AMANAT NASIONAL;Perempuan;ACEH UTARA;1990;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI AMANAT NASIONAL;Perempuan;ACEH UTARA;1994;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI GERAKAN PERUBAHAN INDONESIA;Perempuan;ACEH UTARA;1996;Islam;Sudah Menikah;SMP/Sederajat;Tidak Bekerja
aceh-utara;PARTAI GOLONGAN KARYA;Perempuan;KOTA BANDA ACEH;1994;Islam;Sudah Menikah;D4/S1;Tidak Bekerja
aceh-utara;PARTAI GOLONGAN KARYA;Perempuan;KOTA LHOKSEUMAWE;1988;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI AMANAT NASIONAL;Perempuan;KOTA LHOKSEUMAWE;1984;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI BERKARYA;Perempuan;KOTA BANDA ACEH;1970;Islam;Sudah Menikah;D4/S1;Tidak Bekerja
aceh-utara;PARTAI GERAKAN INDONESIA RAYA;Perempuan;KOTA BANDA ACEH;1965;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI GERAKAN INDONESIA RAYA;Perempuan;KOTA BANDA ACEH;1976;Islam;Sudah Menikah;D4/S1;Tidak Bekerja
aceh-utara;PARTAI PERSATUAN PEMBANGUNAN;Perempuan;KOTA BANDA ACEH;1979;Islam;Sudah Menikah;D3;Tidak Bekerja
aceh-utara;PERSATUAN INDONESIA;Perempuan;BIREUEN;1983;Islam;Belum Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI BULAN BINTANG;Laki-Laki;ACEH BESAR;1988;Islam;Belum Menikah;SMA/Sederajat;Wiraswasta
aceh-utara;PARTAI BULAN BINTANG;Perempuan;ACEH UTARA;1984;Islam;Pernah Menikah;SMA/Sederajat;Wiraswasta
aceh-utara;PERSATUAN INDONESIA;Perempuan;JAKARTA TIMUR;1985;Islam;Sudah Menikah;D3;Wiraswasta
aceh-utara;PARTAI GERAKAN PERUBAHAN INDONESIA;Laki-Laki;KOTA LHOKSEUMAWE;1997;Islam;Belum Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI GOLONGAN KARYA;Perempuan;ACEH UTARA;1997;Islam;Belum Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI KEADILAN DAN PERSATUAN INDONESIA;Perempuan;KOTA BANDA ACEH;1996;Islam;Belum Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI KEBANGKITAN BANGSA;Laki-Laki;KOTA TANGERANG SELATAN;1990;Islam;Belum Menikah;D4/S1;Tidak Bekerja
aceh-utara;PARTAI SOLIDARITAS INDONESIA;Perempuan;ACEH TENGAH;1996;Islam;Belum Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI AMANAT NASIONAL;Laki-Laki;ACEH UTARA;1982;Islam;Sudah Menikah;SMA/Sederajat;Wiraswasta
aceh-utara;PARTAI BERKARYA;Perempuan;KOTA BANDA ACEH;1974;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI BULAN BINTANG;Perempuan;KOTA BANDA ACEH;1971;Islam;Sudah Menikah;SMA/Sederajat;Tidak Bekerja
aceh-utara;PARTAI DAERAH ACEH;Perempuan;KOTA LHOKSEUMAWE;1996;Islam;Sudah Menikah;SMP/Sederajat;Tidak Bekerja
aceh-utara;PARTAI DAERAH ACEH;Perempuan;KOTA LHOKSEUMAWE;1986;Islam;Sudah Menikah;D4/S1;Tidak Bekerja
aceh-utara;PARTAI DEMOKRAT;Perempuan;KOTA LHOKSEUMAWE;1991;Islam;Sudah Menikah;D3;Tidak Bekerja
